Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
images32_jpg.rf.745a6cc5974a2c23df2064ac9adeae7d.jpg_original,Comminuted fracture,28.200074914383563,30.58255368200949,16.760247217465754,52.773894095074695,0.5210255158604259,0.49267423280240197,0.5702011613405943,0.4365531938739595,2.549550513698631,2.83508028844865,2.0161945022015653,3.651694042225634,7.030143727861019,7.133864971341634,6.840477021750395,7.352663326259754,0.0021795028076513146,0.0020327692556847046,0.002566480815008184,0.0016904144799879128,0.04668514547103087,0.04508624242143832,0.0506604462574915,0.04111465043008286,0.9973775465516177,0.997153451606707,0.9984401934705248,0.995087954737088
images32_jpg.rf.745a6cc5974a2c23df2064ac9adeae7d.jpg_rot45,Comminuted fracture,34.06580617049903,63.81456872484404,46.2725316475049,66.24791571723453,0.614198061931232,0.5635753445371419,0.5737385702530906,0.5227214185443896,2.084511833414873,2.8042401798399976,2.577211503180039,3.4219308290026467,6.208777592267573,6.418734785764534,6.370722190320643,6.592155062560441,0.02993880157848784,0.02944595804934478,0.029739733557597195,0.029240618611520122,0.17302832594256884,0.1715982460555608,0.17245211960888504,0.1709988848253699,0.9974944996182843,0.9953043369266074,0.9965990047386043,0.9951252841202458
images32_jpg.rf.745a6cc5974a2c23df2064ac9adeae7d.jpg_fliph,Comminuted fracture,28.200074914383563,52.773894095074695,16.760247217465754,30.58255368200949,0.5210255158604259,0.4365531938739595,0.5702011613405943,0.49267423280240197,2.549550513698631,3.651694042225634,2.0161945022015653,2.83508028844865,7.030143727861019,7.352663326259754,6.840477021750395,7.133864971341634,0.0021795028076513146,0.0016904144799879128,0.002566480815008184,0.0020327692556847046,0.04668514547103087,0.04111465043008286,0.0506604462574915,0.04508624242143832,0.9973775465516177,0.995087954737088,0.9984401934705248,0.997153451606707
images32_jpg.rf.745a6cc5974a2c23df2064ac9adeae7d.jpg_flipv,Comminuted fracture,28.200074914383563,52.773894095074695,16.760247217465754,30.58255368200949,0.5210255158604259,0.4365531938739595,0.5702011613405943,0.49267423280240197,2.549550513698631,3.651694042225634,2.0161945022015653,2.83508028844865,7.030143727861019,7.352663326259754,6.840477021750395,7.133864971341634,0.0021795028076513146,0.0016904144799879128,0.002566480815008184,0.0020327692556847046,0.04668514547103087,0.04111465043008286,0.0506604462574915,0.04508624242143832,0.9973775465516177,0.995087954737088,0.9984401934705248,0.997153451606707
images39_jpg.rf.caa1abbf971d2b8161b36d056fc.jpg_original,Comminuted fracture,9.646476730675149,10.258179158321237,2.9015410958904115,13.210852440056527,0.7162852611188416,0.6878553280729287,0.7916983306584449,0.6509854262204946,1.137035989481409,1.2366297616813662,0.627767245596869,1.4856292676575227,6.304708232010189,6.373873784629509,5.953799345889134,6.516796188562541,0.006105758810919324,0.005648982901531318,0.006709627173278474,0.0054361649323945525,0.07813935507104806,0.07515971594897973,0.08191231392946041,0.07373035285684283,0.9990904616787426,0.9990329587044746,0.9997266792765377,0.998754614159849
images39_jpg.rf.caa1abbf971d2b8161b36d056fc.jpg_rot45,Comminuted fracture,12.118815741193739,19.669578471283426,13.911830357142858,20.776398681071225,0.7572491894578243,0.7319868692162754,0.7205302010212677,0.6644320866651205,0.975660469667319,1.0149700713462342,1.1732586227984345,1.6481554528360416,5.784114806054646,5.794642353289549,5.9189653325127,6.160849279446911,0.031173502216348386,0.030734502603641998,0.030966915259013083,0.030403431193645282,0.17656019431442746,0.17531258541143588,0.17597418918413316,0.17436579708659977,0.9991045975521953,0.9985455331960063,0.9989716908280525,0.9984636893855012
images39_jpg.rf.caa1abbf971d2b8161b36d056fc.jpg_fliph,Comminuted fracture,9.646476730675149,13.210852440056527,2.9015410958904115,10.258179158321237,0.7162852611188416,0.6509854262204946,0.7916983306584449,0.6878553280729287,1.137035989481409,1.4856292676575227,0.627767245596869,1.2366297616813662,6.304708232010189,6.516796188562541,5.953799345889134,6.373873784629509,0.006105758810919324,0.0054361649323945525,0.006709627173278474,0.005648982901531318,0.07813935507104806,0.07373035285684283,0.08191231392946041,0.07515971594897973,0.9990904616787426,0.998754614159849,0.9997266792765377,0.9990329587044746
images39_jpg.rf.caa1abbf971d2b8161b36d056fc.jpg_flipv,Comminuted fracture,9.646476730675149,13.210852440056527,2.9015410958904115,10.258179158321237,0.7162852611188416,0.6509854262204946,0.7916983306584449,0.6878553280729287,1.137035989481409,1.4856292676575227,0.627767245596869,1.2366297616813662,6.304708232010189,6.516796188562541,5.953799345889134,6.373873784629509,0.006105758810919324,0.0054361649323945525,0.006709627173278474,0.005648982901531318,0.07813935507104806,0.07373035285684283,0.08191231392946041,0.07515971594897973,0.9990904616787426,0.998754614159849,0.9997266792765377,0.9990329587044746
images39_jpg.rf.caa1abbf971d2b8161b36d93a9f056fc.jpg_original,Comminuted fracture,4.253577544031311,4.894512505696593,1.7914781066536205,6.006705703486124,0.6935080085136391,0.6613133702155796,0.7831132840817947,0.6379551586293138,1.0044337084148727,1.1238008432872117,0.5874281433463797,1.270418694781347,6.472764340901403,6.565515693005988,6.118343860506821,6.654521840884227,0.004034093811034455,0.0036501587283279367,0.0047327566648849816,0.003631868780990654,0.06351451653783137,0.060416543498680364,0.06879503372253684,0.060264988019501455,0.9996032853114631,0.9995430685753751,0.9998328782935418,0.9994392404075968
images39_jpg.rf.caa1abbf971d2b8161b36d93a9f056fc.jpg_rot45,Comminuted fracture,20.79174183586106,51.78689573033191,21.656788924902152,9.946308416404655,0.7485237347961684,0.7357010089334212,0.7281567346969076,0.65023462933659,0.9178502629647751,1.063399726563547,1.0297784674657535,1.3624181892685767,5.895368643908813,5.912152663658814,5.9711176522516745,6.245472618524885,0.030608159519215302,0.030321429514143634,0.03057620885661866,0.029871616287513614,0.17495187772417678,0.1741304956466375,0.17486054116529165,0.17283407154700028,0.9984702847502248,0.9961884110757863,0.9984075746625125,0.999267937603478
images39_jpg.rf.caa1abbf971d2b8161b36d93a9f056fc.jpg_fliph,Comminuted fracture,4.253577544031311,6.006705703486124,1.7914781066536205,4.894512505696593,0.6935080085136391,0.6379551586293138,0.7831132840817947,0.6613133702155796,1.0044337084148727,1.270418694781347,0.5874281433463797,1.1238008432872117,6.472764340901403,6.654521840884227,6.118343860506821,6.565515693005988,0.004034093811034455,0.003631868780990654,0.0047327566648849816,0.0036501587283279367,0.06351451653783137,0.060264988019501455,0.06879503372253684,0.060416543498680364,0.9996032853114631,0.9994392404075968,0.9998328782935418,0.9995430685753751
images39_jpg.rf.caa1abbf971d2b8161b36d93a9f056fc.jpg_flipv,Comminuted fracture,4.253577544031311,6.006705703486124,1.7914781066536205,4.894512505696593,0.6935080085136391,0.6379551586293138,0.7831132840817947,0.6613133702155796,1.0044337084148727,1.270418694781347,0.5874281433463797,1.1238008432872117,6.472764340901403,6.654521840884227,6.118343860506821,6.565515693005988,0.004034093811034455,0.003631868780990654,0.0047327566648849816,0.0036501587283279367,0.06351451653783137,0.060264988019501455,0.06879503372253684,0.060416543498680364,0.9996032853114631,0.9994392404075968,0.9998328782935418,0.9995430685753751
